40.05,40.0,-75.65000000000028,-75.70000000000027
40.05,40.0,-75.60000000000028,-75.65000000000028
40.05,40.0,-75.55000000000028,-75.60000000000028
40.05,40.0,-75.50000000000028,-75.55000000000028
40.05,40.0,-75.45000000000029,-75.50000000000028
40.05,40.0,-75.40000000000029,-75.45000000000029
40.05,40.0,-75.35000000000029,-75.40000000000029
40.05,40.0,-75.3000000000003,-75.35000000000029
40.05,40.0,-75.2500000000003,-75.3000000000003
40.05,40.0,-75.2000000000003,-75.2500000000003
40.05,40.0,-75.1500000000003,-75.2000000000003
40.05,40.0,-75.1000000000003,-75.1500000000003
40.05,40.0,-75.05000000000031,-75.1000000000003
40.05,40.0,-75.00000000000031,-75.05000000000031
40.05,40.0,-74.95000000000032,-75.00000000000031
40.05,40.0,-74.90000000000032,-74.95000000000032
40.05,40.0,-74.85000000000032,-74.90000000000032
40.05,40.0,-74.80000000000032,-74.85000000000032
40.05,40.0,-74.75000000000033,-74.80000000000032
40.099999999999994,40.05,-80.45,-80.5
40.099999999999994,40.05,-80.4,-80.45
40.099999999999994,40.05,-80.35000000000001,-80.4
40.099999999999994,40.05,-80.30000000000001,-80.35000000000001
40.099999999999994,40.05,-80.25000000000001,-80.30000000000001
40.099999999999994,40.05,-80.20000000000002,-80.25000000000001
40.099999999999994,40.05,-80.15000000000002,-80.20000000000002
40.099999999999994,40.05,-80.10000000000002,-80.15000000000002
40.099999999999994,40.05,-80.05000000000003,-80.10000000000002
40.099999999999994,40.05,-80.00000000000003,-80.05000000000003
40.099999999999994,40.05,-79.95000000000003,-80.00000000000003
40.099999999999994,40.05,-79.90000000000003,-79.95000000000003
40.099999999999994,40.05,-79.85000000000004,-79.90000000000003
40.099999999999994,40.05,-79.80000000000004,-79.85000000000004
40.099999999999994,40.05,-79.75000000000004,-79.80000000000004
40.099999999999994,40.05,-79.70000000000005,-79.75000000000004
40.099999999999994,40.05,-79.65000000000005,-79.70000000000005
40.099999999999994,40.05,-79.60000000000005,-79.65000000000005
40.099999999999994,40.05,-79.55000000000005,-79.60000000000005
40.099999999999994,40.05,-79.50000000000006,-79.55000000000005
40.099999999999994,40.05,-79.45000000000006,-79.50000000000006
40.099999999999994,40.05,-79.40000000000006,-79.45000000000006
40.099999999999994,40.05,-79.35000000000007,-79.40000000000006
40.099999999999994,40.05,-79.30000000000007,-79.35000000000007
40.099999999999994,40.05,-79.25000000000007,-79.30000000000007
40.099999999999994,40.05,-79.20000000000007,-79.25000000000007
40.099999999999994,40.05,-79.15000000000008,-79.20000000000007
40.099999999999994,40.05,-79.10000000000008,-79.15000000000008
40.099999999999994,40.05,-79.05000000000008,-79.10000000000008
40.099999999999994,40.05,-79.00000000000009,-79.05000000000008
40.099999999999994,40.05,-78.95000000000009,-79.00000000000009
40.099999999999994,40.05,-78.90000000000009,-78.95000000000009
40.099999999999994,40.05,-78.8500000000001,-78.90000000000009
40.099999999999994,40.05,-78.8000000000001,-78.8500000000001
40.099999999999994,40.05,-78.7500000000001,-78.8000000000001
40.099999999999994,40.05,-78.7000000000001,-78.7500000000001
40.099999999999994,40.05,-78.6500000000001,-78.7000000000001
40.099999999999994,40.05,-78.60000000000011,-78.6500000000001
40.099999999999994,40.05,-78.55000000000011,-78.60000000000011
40.099999999999994,40.05,-78.50000000000011,-78.55000000000011
40.099999999999994,40.05,-78.45000000000012,-78.50000000000011
40.099999999999994,40.05,-78.40000000000012,-78.45000000000012
40.099999999999994,40.05,-78.35000000000012,-78.40000000000012
40.099999999999994,40.05,-78.30000000000013,-78.35000000000012
40.099999999999994,40.05,-78.25000000000013,-78.30000000000013
40.099999999999994,40.05,-78.20000000000013,-78.25000000000013
40.099999999999994,40.05,-78.15000000000013,-78.20000000000013
40.099999999999994,40.05,-78.10000000000014,-78.15000000000013
40.099999999999994,40.05,-78.05000000000014,-78.10000000000014
40.099999999999994,40.05,-78.00000000000014,-78.05000000000014
40.099999999999994,40.05,-77.95000000000014,-78.00000000000014
40.099999999999994,40.05,-77.90000000000015,-77.95000000000014
40.099999999999994,40.05,-77.85000000000015,-77.90000000000015
40.099999999999994,40.05,-77.80000000000015,-77.85000000000015
40.099999999999994,40.05,-77.75000000000016,-77.80000000000015
40.099999999999994,40.05,-77.70000000000016,-77.75000000000016
40.099999999999994,40.05,-77.65000000000016,-77.70000000000016
40.099999999999994,40.05,-77.60000000000016,-77.65000000000016
40.099999999999994,40.05,-77.55000000000017,-77.60000000000016
40.099999999999994,40.05,-77.50000000000017,-77.55000000000017
40.099999999999994,40.05,-77.45000000000017,-77.50000000000017
40.099999999999994,40.05,-77.40000000000018,-77.45000000000017
40.099999999999994,40.05,-77.35000000000018,-77.40000000000018
40.099999999999994,40.05,-77.30000000000018,-77.35000000000018
40.099999999999994,40.05,-77.25000000000018,-77.30000000000018
40.099999999999994,40.05,-77.20000000000019,-77.25000000000018
40.099999999999994,40.05,-77.15000000000019,-77.20000000000019
40.099999999999994,40.05,-77.1000000000002,-77.15000000000019
40.099999999999994,40.05,-77.0500000000002,-77.1000000000002
40.099999999999994,40.05,-77.0000000000002,-77.0500000000002
40.099999999999994,40.05,-76.9500000000002,-77.0000000000002
40.099999999999994,40.05,-76.9000000000002,-76.9500000000002
40.099999999999994,40.05,-76.85000000000021,-76.9000000000002
40.099999999999994,40.05,-76.80000000000021,-76.85000000000021
40.099999999999994,40.05,-76.75000000000021,-76.80000000000021
40.099999999999994,40.05,-76.70000000000022,-76.75000000000021
40.099999999999994,40.05,-76.65000000000022,-76.70000000000022
40.099999999999994,40.05,-76.60000000000022,-76.65000000000022
40.099999999999994,40.05,-76.55000000000022,-76.60000000000022
40.099999999999994,40.05,-76.50000000000023,-76.55000000000022
40.099999999999994,40.05,-76.45000000000023,-76.50000000000023
40.099999999999994,40.05,-76.40000000000023,-76.45000000000023
40.099999999999994,40.05,-76.35000000000024,-76.40000000000023
40.099999999999994,40.05,-76.30000000000024,-76.35000000000024
40.099999999999994,40.05,-76.25000000000024,-76.30000000000024
40.099999999999994,40.05,-76.20000000000024,-76.25000000000024
40.099999999999994,40.05,-76.15000000000025,-76.20000000000024
40.099999999999994,40.05,-76.10000000000025,-76.15000000000025
40.099999999999994,40.05,-76.05000000000025,-76.10000000000025
40.099999999999994,40.05,-76.00000000000026,-76.05000000000025
40.099999999999994,40.05,-75.95000000000026,-76.00000000000026
40.099999999999994,40.05,-75.90000000000026,-75.95000000000026
40.099999999999994,40.05,-75.85000000000026,-75.90000000000026
40.099999999999994,40.05,-75.80000000000027,-75.85000000000026
40.099999999999994,40.05,-75.75000000000027,-75.80000000000027
40.099999999999994,40.05,-75.70000000000027,-75.75000000000027
40.099999999999994,40.05,-75.65000000000028,-75.70000000000027
40.099999999999994,40.05,-75.60000000000028,-75.65000000000028
40.099999999999994,40.05,-75.55000000000028,-75.60000000000028
40.099999999999994,40.05,-75.50000000000028,-75.55000000000028
40.099999999999994,40.05,-75.45000000000029,-75.50000000000028
40.099999999999994,40.05,-75.40000000000029,-75.45000000000029
40.099999999999994,40.05,-75.35000000000029,-75.40000000000029
40.099999999999994,40.05,-75.3000000000003,-75.35000000000029
40.099999999999994,40.05,-75.2500000000003,-75.3000000000003
40.099999999999994,40.05,-75.2000000000003,-75.2500000000003
40.099999999999994,40.05,-75.1500000000003,-75.2000000000003
40.099999999999994,40.05,-75.1000000000003,-75.1500000000003
40.099999999999994,40.05,-75.05000000000031,-75.1000000000003
40.099999999999994,40.05,-75.00000000000031,-75.05000000000031
40.099999999999994,40.05,-74.95000000000032,-75.00000000000031
40.099999999999994,40.05,-74.90000000000032,-74.95000000000032
40.099999999999994,40.05,-74.85000000000032,-74.90000000000032
40.099999999999994,40.05,-74.80000000000032,-74.85000000000032
40.099999999999994,40.05,-74.75000000000033,-74.80000000000032
40.14999999999999,40.099999999999994,-80.45,-80.5
40.14999999999999,40.099999999999994,-80.4,-80.45
40.14999999999999,40.099999999999994,-80.35000000000001,-80.4
40.14999999999999,40.099999999999994,-80.30000000000001,-80.35000000000001
40.14999999999999,40.099999999999994,-80.25000000000001,-80.30000000000001
40.14999999999999,40.099999999999994,-80.20000000000002,-80.25000000000001
40.14999999999999,40.099999999999994,-80.15000000000002,-80.20000000000002
40.14999999999999,40.099999999999994,-80.10000000000002,-80.15000000000002
40.14999999999999,40.099999999999994,-80.05000000000003,-80.10000000000002
40.14999999999999,40.099999999999994,-80.00000000000003,-80.05000000000003
40.14999999999999,40.099999999999994,-79.95000000000003,-80.00000000000003
40.14999999999999,40.099999999999994,-79.90000000000003,-79.95000000000003
40.14999999999999,40.099999999999994,-79.85000000000004,-79.90000000000003
40.14999999999999,40.099999999999994,-79.80000000000004,-79.85000000000004
40.14999999999999,40.099999999999994,-79.75000000000004,-79.80000000000004
40.14999999999999,40.099999999999994,-79.70000000000005,-79.75000000000004
40.14999999999999,40.099999999999994,-79.65000000000005,-79.70000000000005
40.14999999999999,40.099999999999994,-79.60000000000005,-79.65000000000005
40.14999999999999,40.099999999999994,-79.55000000000005,-79.60000000000005
40.14999999999999,40.099999999999994,-79.50000000000006,-79.55000000000005
40.14999999999999,40.099999999999994,-79.45000000000006,-79.50000000000006
40.14999999999999,40.099999999999994,-79.40000000000006,-79.45000000000006
40.14999999999999,40.099999999999994,-79.35000000000007,-79.40000000000006
40.14999999999999,40.099999999999994,-79.30000000000007,-79.35000000000007
40.14999999999999,40.099999999999994,-79.25000000000007,-79.30000000000007
40.14999999999999,40.099999999999994,-79.20000000000007,-79.25000000000007
40.14999999999999,40.099999999999994,-79.15000000000008,-79.20000000000007
40.14999999999999,40.099999999999994,-79.10000000000008,-79.15000000000008
40.14999999999999,40.099999999999994,-79.05000000000008,-79.10000000000008
40.14999999999999,40.099999999999994,-79.00000000000009,-79.05000000000008
40.14999999999999,40.099999999999994,-78.95000000000009,-79.00000000000009
40.14999999999999,40.099999999999994,-78.90000000000009,-78.95000000000009
40.14999999999999,40.099999999999994,-78.8500000000001,-78.90000000000009
40.14999999999999,40.099999999999994,-78.8000000000001,-78.8500000000001
40.14999999999999,40.099999999999994,-78.7500000000001,-78.8000000000001
40.14999999999999,40.099999999999994,-78.7000000000001,-78.7500000000001
40.14999999999999,40.099999999999994,-78.6500000000001,-78.7000000000001
40.14999999999999,40.099999999999994,-78.60000000000011,-78.6500000000001
40.14999999999999,40.099999999999994,-78.55000000000011,-78.60000000000011
40.14999999999999,40.099999999999994,-78.50000000000011,-78.55000000000011
40.14999999999999,40.099999999999994,-78.45000000000012,-78.50000000000011
40.14999999999999,40.099999999999994,-78.40000000000012,-78.45000000000012
40.14999999999999,40.099999999999994,-78.35000000000012,-78.40000000000012
40.14999999999999,40.099999999999994,-78.30000000000013,-78.35000000000012
40.14999999999999,40.099999999999994,-78.25000000000013,-78.30000000000013
40.14999999999999,40.099999999999994,-78.20000000000013,-78.25000000000013
40.14999999999999,40.099999999999994,-78.15000000000013,-78.20000000000013
40.14999999999999,40.099999999999994,-78.10000000000014,-78.15000000000013
40.14999999999999,40.099999999999994,-78.05000000000014,-78.10000000000014
40.14999999999999,40.099999999999994,-78.00000000000014,-78.05000000000014
40.14999999999999,40.099999999999994,-77.95000000000014,-78.00000000000014
40.14999999999999,40.099999999999994,-77.90000000000015,-77.95000000000014
40.14999999999999,40.099999999999994,-77.85000000000015,-77.90000000000015
40.14999999999999,40.099999999999994,-77.80000000000015,-77.85000000000015
40.14999999999999,40.099999999999994,-77.75000000000016,-77.80000000000015
40.14999999999999,40.099999999999994,-77.70000000000016,-77.75000000000016
40.14999999999999,40.099999999999994,-77.65000000000016,-77.70000000000016
40.14999999999999,40.099999999999994,-77.60000000000016,-77.65000000000016
40.14999999999999,40.099999999999994,-77.55000000000017,-77.60000000000016
40.14999999999999,40.099999999999994,-77.50000000000017,-77.55000000000017
40.14999999999999,40.099999999999994,-77.45000000000017,-77.50000000000017
40.14999999999999,40.099999999999994,-77.40000000000018,-77.45000000000017
40.14999999999999,40.099999999999994,-77.35000000000018,-77.40000000000018
40.14999999999999,40.099999999999994,-77.30000000000018,-77.35000000000018
40.14999999999999,40.099999999999994,-77.25000000000018,-77.30000000000018
40.14999999999999,40.099999999999994,-77.20000000000019,-77.25000000000018
40.14999999999999,40.099999999999994,-77.15000000000019,-77.20000000000019
40.14999999999999,40.099999999999994,-77.1000000000002,-77.15000000000019
40.14999999999999,40.099999999999994,-77.0500000000002,-77.1000000000002
40.14999999999999,40.099999999999994,-77.0000000000002,-77.0500000000002
40.14999999999999,40.099999999999994,-76.9500000000002,-77.0000000000002
40.14999999999999,40.099999999999994,-76.9000000000002,-76.9500000000002
40.14999999999999,40.099999999999994,-76.85000000000021,-76.9000000000002
40.14999999999999,40.099999999999994,-76.80000000000021,-76.85000000000021
40.14999999999999,40.099999999999994,-76.75000000000021,-76.80000000000021
40.14999999999999,40.099999999999994,-76.70000000000022,-76.75000000000021
40.14999999999999,40.099999999999994,-76.65000000000022,-76.70000000000022
40.14999999999999,40.099999999999994,-76.60000000000022,-76.65000000000022
40.14999999999999,40.099999999999994,-76.55000000000022,-76.60000000000022
40.14999999999999,40.099999999999994,-76.50000000000023,-76.55000000000022
40.14999999999999,40.099999999999994,-76.45000000000023,-76.50000000000023
40.14999999999999,40.099999999999994,-76.40000000000023,-76.45000000000023
40.14999999999999,40.099999999999994,-76.35000000000024,-76.40000000000023
40.14999999999999,40.099999999999994,-76.30000000000024,-76.35000000000024
40.14999999999999,40.099999999999994,-76.25000000000024,-76.30000000000024
40.14999999999999,40.099999999999994,-76.20000000000024,-76.25000000000024
40.14999999999999,40.099999999999994,-76.15000000000025,-76.20000000000024
40.14999999999999,40.099999999999994,-76.10000000000025,-76.15000000000025
40.14999999999999,40.099999999999994,-76.05000000000025,-76.10000000000025
40.14999999999999,40.099999999999994,-76.00000000000026,-76.05000000000025
40.14999999999999,40.099999999999994,-75.95000000000026,-76.00000000000026
40.14999999999999,40.099999999999994,-75.90000000000026,-75.95000000000026
40.14999999999999,40.099999999999994,-75.85000000000026,-75.90000000000026
40.14999999999999,40.099999999999994,-75.80000000000027,-75.85000000000026
40.14999999999999,40.099999999999994,-75.75000000000027,-75.80000000000027
40.14999999999999,40.099999999999994,-75.70000000000027,-75.75000000000027
40.14999999999999,40.099999999999994,-75.65000000000028,-75.70000000000027
40.14999999999999,40.099999999999994,-75.60000000000028,-75.65000000000028
40.14999999999999,40.099999999999994,-75.55000000000028,-75.60000000000028
40.14999999999999,40.099999999999994,-75.50000000000028,-75.55000000000028
40.14999999999999,40.099999999999994,-75.45000000000029,-75.50000000000028
40.14999999999999,40.099999999999994,-75.40000000000029,-75.45000000000029
40.14999999999999,40.099999999999994,-75.35000000000029,-75.40000000000029
40.14999999999999,40.099999999999994,-75.3000000000003,-75.35000000000029
40.14999999999999,40.099999999999994,-75.2500000000003,-75.3000000000003
40.14999999999999,40.099999999999994,-75.2000000000003,-75.2500000000003
40.14999999999999,40.099999999999994,-75.1500000000003,-75.2000000000003
40.14999999999999,40.099999999999994,-75.1000000000003,-75.1500000000003
40.14999999999999,40.099999999999994,-75.05000000000031,-75.1000000000003
40.14999999999999,40.099999999999994,-75.00000000000031,-75.05000000000031
40.14999999999999,40.099999999999994,-74.95000000000032,-75.00000000000031
40.14999999999999,40.099999999999994,-74.90000000000032,-74.95000000000032
40.14999999999999,40.099999999999994,-74.85000000000032,-74.90000000000032
40.14999999999999,40.099999999999994,-74.80000000000032,-74.85000000000032
40.14999999999999,40.099999999999994,-74.75000000000033,-74.80000000000032
40.19999999999999,40.14999999999999,-80.45,-80.5
40.19999999999999,40.14999999999999,-80.4,-80.45
40.19999999999999,40.14999999999999,-80.35000000000001,-80.4
40.19999999999999,40.14999999999999,-80.30000000000001,-80.35000000000001
40.19999999999999,40.14999999999999,-80.25000000000001,-80.30000000000001
40.19999999999999,40.14999999999999,-80.20000000000002,-80.25000000000001
40.19999999999999,40.14999999999999,-80.15000000000002,-80.20000000000002
40.19999999999999,40.14999999999999,-80.10000000000002,-80.15000000000002
40.19999999999999,40.14999999999999,-80.05000000000003,-80.10000000000002
40.19999999999999,40.14999999999999,-80.00000000000003,-80.05000000000003
40.19999999999999,40.14999999999999,-79.95000000000003,-80.00000000000003
40.19999999999999,40.14999999999999,-79.90000000000003,-79.95000000000003
40.19999999999999,40.14999999999999,-79.85000000000004,-79.90000000000003
40.19999999999999,40.14999999999999,-79.80000000000004,-79.85000000000004
40.19999999999999,40.14999999999999,-79.75000000000004,-79.80000000000004
40.19999999999999,40.14999999999999,-79.70000000000005,-79.75000000000004
40.19999999999999,40.14999999999999,-79.65000000000005,-79.70000000000005
40.19999999999999,40.14999999999999,-79.60000000000005,-79.65000000000005
40.19999999999999,40.14999999999999,-79.55000000000005,-79.60000000000005
40.19999999999999,40.14999999999999,-79.50000000000006,-79.55000000000005
40.19999999999999,40.14999999999999,-79.45000000000006,-79.50000000000006
40.19999999999999,40.14999999999999,-79.40000000000006,-79.45000000000006
40.19999999999999,40.14999999999999,-79.35000000000007,-79.40000000000006
40.19999999999999,40.14999999999999,-79.30000000000007,-79.35000000000007
40.19999999999999,40.14999999999999,-79.25000000000007,-79.30000000000007
40.19999999999999,40.14999999999999,-79.20000000000007,-79.25000000000007
40.19999999999999,40.14999999999999,-79.15000000000008,-79.20000000000007
40.19999999999999,40.14999999999999,-79.10000000000008,-79.15000000000008
40.19999999999999,40.14999999999999,-79.05000000000008,-79.10000000000008
40.19999999999999,40.14999999999999,-79.00000000000009,-79.05000000000008
40.19999999999999,40.14999999999999,-78.95000000000009,-79.00000000000009
40.19999999999999,40.14999999999999,-78.90000000000009,-78.95000000000009
40.19999999999999,40.14999999999999,-78.8500000000001,-78.90000000000009
40.19999999999999,40.14999999999999,-78.8000000000001,-78.8500000000001
40.19999999999999,40.14999999999999,-78.7500000000001,-78.8000000000001
40.19999999999999,40.14999999999999,-78.7000000000001,-78.7500000000001
40.19999999999999,40.14999999999999,-78.6500000000001,-78.7000000000001
40.19999999999999,40.14999999999999,-78.60000000000011,-78.6500000000001
40.19999999999999,40.14999999999999,-78.55000000000011,-78.60000000000011
40.19999999999999,40.14999999999999,-78.50000000000011,-78.55000000000011
40.19999999999999,40.14999999999999,-78.45000000000012,-78.50000000000011
40.19999999999999,40.14999999999999,-78.40000000000012,-78.45000000000012
40.19999999999999,40.14999999999999,-78.35000000000012,-78.40000000000012
40.19999999999999,40.14999999999999,-78.30000000000013,-78.35000000000012
40.19999999999999,40.14999999999999,-78.25000000000013,-78.30000000000013
40.19999999999999,40.14999999999999,-78.20000000000013,-78.25000000000013
40.19999999999999,40.14999999999999,-78.15000000000013,-78.20000000000013
40.19999999999999,40.14999999999999,-78.10000000000014,-78.15000000000013
40.19999999999999,40.14999999999999,-78.05000000000014,-78.10000000000014
40.19999999999999,40.14999999999999,-78.00000000000014,-78.05000000000014
40.19999999999999,40.14999999999999,-77.95000000000014,-78.00000000000014
40.19999999999999,40.14999999999999,-77.90000000000015,-77.95000000000014
40.19999999999999,40.14999999999999,-77.85000000000015,-77.90000000000015
40.19999999999999,40.14999999999999,-77.80000000000015,-77.85000000000015
40.19999999999999,40.14999999999999,-77.75000000000016,-77.80000000000015
40.19999999999999,40.14999999999999,-77.70000000000016,-77.75000000000016
40.19999999999999,40.14999999999999,-77.65000000000016,-77.70000000000016
40.19999999999999,40.14999999999999,-77.60000000000016,-77.65000000000016
40.19999999999999,40.14999999999999,-77.55000000000017,-77.60000000000016
40.19999999999999,40.14999999999999,-77.50000000000017,-77.55000000000017
40.19999999999999,40.14999999999999,-77.45000000000017,-77.50000000000017
40.19999999999999,40.14999999999999,-77.40000000000018,-77.45000000000017
40.19999999999999,40.14999999999999,-77.35000000000018,-77.40000000000018
40.19999999999999,40.14999999999999,-77.30000000000018,-77.35000000000018
40.19999999999999,40.14999999999999,-77.25000000000018,-77.30000000000018
40.19999999999999,40.14999999999999,-77.20000000000019,-77.25000000000018
40.19999999999999,40.14999999999999,-77.15000000000019,-77.20000000000019
40.19999999999999,40.14999999999999,-77.1000000000002,-77.15000000000019
40.19999999999999,40.14999999999999,-77.0500000000002,-77.1000000000002
40.19999999999999,40.14999999999999,-77.0000000000002,-77.0500000000002
40.19999999999999,40.14999999999999,-76.9500000000002,-77.0000000000002
40.19999999999999,40.14999999999999,-76.9000000000002,-76.9500000000002
40.19999999999999,40.14999999999999,-76.85000000000021,-76.9000000000002
40.19999999999999,40.14999999999999,-76.80000000000021,-76.85000000000021
40.19999999999999,40.14999999999999,-76.75000000000021,-76.80000000000021
40.19999999999999,40.14999999999999,-76.70000000000022,-76.75000000000021
40.19999999999999,40.14999999999999,-76.65000000000022,-76.70000000000022
40.19999999999999,40.14999999999999,-76.60000000000022,-76.65000000000022
40.19999999999999,40.14999999999999,-76.55000000000022,-76.60000000000022
40.19999999999999,40.14999999999999,-76.50000000000023,-76.55000000000022
40.19999999999999,40.14999999999999,-76.45000000000023,-76.50000000000023
40.19999999999999,40.14999999999999,-76.40000000000023,-76.45000000000023
40.19999999999999,40.14999999999999,-76.35000000000024,-76.40000000000023
40.19999999999999,40.14999999999999,-76.30000000000024,-76.35000000000024
40.19999999999999,40.14999999999999,-76.25000000000024,-76.30000000000024
40.19999999999999,40.14999999999999,-76.20000000000024,-76.25000000000024
40.19999999999999,40.14999999999999,-76.15000000000025,-76.20000000000024
40.19999999999999,40.14999999999999,-76.10000000000025,-76.15000000000025
40.19999999999999,40.14999999999999,-76.05000000000025,-76.10000000000025
40.19999999999999,40.14999999999999,-76.00000000000026,-76.05000000000025
40.19999999999999,40.14999999999999,-75.95000000000026,-76.00000000000026
40.19999999999999,40.14999999999999,-75.90000000000026,-75.95000000000026
40.19999999999999,40.14999999999999,-75.85000000000026,-75.90000000000026
40.19999999999999,40.14999999999999,-75.80000000000027,-75.85000000000026
40.19999999999999,40.14999999999999,-75.75000000000027,-75.80000000000027
40.19999999999999,40.14999999999999,-75.70000000000027,-75.75000000000027
40.19999999999999,40.14999999999999,-75.65000000000028,-75.70000000000027
40.19999999999999,40.14999999999999,-75.60000000000028,-75.65000000000028
40.19999999999999,40.14999999999999,-75.55000000000028,-75.60000000000028
40.19999999999999,40.14999999999999,-75.50000000000028,-75.55000000000028
40.19999999999999,40.14999999999999,-75.45000000000029,-75.50000000000028
40.19999999999999,40.14999999999999,-75.40000000000029,-75.45000000000029
40.19999999999999,40.14999999999999,-75.35000000000029,-75.40000000000029
40.19999999999999,40.14999999999999,-75.3000000000003,-75.35000000000029
40.19999999999999,40.14999999999999,-75.2500000000003,-75.3000000000003
40.19999999999999,40.14999999999999,-75.2000000000003,-75.2500000000003
40.19999999999999,40.14999999999999,-75.1500000000003,-75.2000000000003
40.19999999999999,40.14999999999999,-75.1000000000003,-75.1500000000003
40.19999999999999,40.14999999999999,-75.05000000000031,-75.1000000000003
